Round,nodes alive,sent,avg energy,max energy,min energy
3610,0,0,0.975841,0.994055,0.646890
3620,0,0,0.975789,0.994040,0.646824
3630,0,0,0.975716,0.994022,0.646027
3640,0,0,0.975659,0.994007,0.645495
3650,0,0,0.975572,0.993991,0.643512
3660,0,0,0.975522,0.993976,0.643218
3670,0,0,0.975447,0.993959,0.641715
3680,0,0,0.975392,0.993946,0.641179
3690,0,0,0.975313,0.993928,0.639911
3700,0,0,0.975253,0.993914,0.639131
3710,0,0,0.975173,0.993898,0.637391
3720,0,0,0.975113,0.993882,0.636608
3730,0,0,0.975038,0.993865,0.635106
3740,0,0,0.974985,0.993851,0.634802
3750,0,0,0.974913,0.993833,0.633535
3760,0,0,0.974856,0.993817,0.632988
3770,0,0,0.974785,0.993802,0.631731
3780,0,0,0.974725,0.993788,0.630948
3790,0,0,0.974653,0.993772,0.629924
3800,0,0,0.974596,0.993758,0.629382
3810,0,0,0.974520,0.993741,0.627878
3820,0,0,0.974464,0.993727,0.627349
3830,0,0,0.974397,0.993707,0.626547
3840,0,0,0.974336,0.993692,0.625772
3850,0,0,0.974267,0.993673,0.624735
3860,0,0,0.974208,0.993658,0.623961
3870,0,0,0.974136,0.993641,0.622934
3880,0,0,0.974076,0.993625,0.622155
3890,0,0,0.974005,0.993609,0.620891
3900,0,0,0.973950,0.993596,0.620578
3910,0,0,0.973873,0.993578,0.619307
3920,0,0,0.973815,0.993564,0.618773
3930,0,0,0.973737,0.993547,0.617270
3940,0,0,0.973679,0.993531,0.616963
3950,0,0,0.973617,0.993512,0.616174
3960,0,0,0.973546,0.993497,0.614682
3970,0,0,0.973482,0.993480,0.613660
3980,0,0,0.973423,0.993464,0.613105
3990,0,0,0.973343,0.993447,0.611132
4000,0,0,0.973287,0.993430,0.610818
4010,0,0,0.973220,0.993415,0.610024
4020,0,0,0.973166,0.993400,0.609494
4030,0,0,0.973092,0.993383,0.607988
4040,0,0,0.973033,0.993367,0.607447
4050,0,0,0.972951,0.993351,0.605471
4060,0,0,0.972887,0.993336,0.604452
4070,0,0,0.972811,0.993318,0.602944
4080,0,0,0.972739,0.993298,0.602142
4090,0,0,0.972671,0.993282,0.601113
